Syntax version=4
Sun Nov 24 22:27:38 2019
Starting process (10000000 clocks per sec)

LogRawData=false
VarHeader=1
D:		akcelerometer[0]	akcelerometer[1]	akcelerometer[2]	gyroskope[0]	gyroskope[1]	gyroskope[2]
D:	time(ms)	(0x20000780,7)	(0x20000788,7)	(0x20000790,7)	(0x20000798,7)	(0x200007a0,7)	(0x200007a8,7)
D:	6113.52	0.778381	6.533613	-10.959609	0.647681	1.895105	0.108657
D:	6114.44	0.778381	6.533613	-10.959609	0.647681	1.895105	0.108657
D:	6115.36	0.778381	6.533613	-10.959609	0.647681	1.895105	0.108657
D:	6116.31	0.778381	6.533613	-10.959609	0.647681	1.895105	0.108657
D:	6117.20	0.778381	6.533613	-10.959609	0.647681	1.895105	0.108657
D:	6118.13	0.778381	6.533613	-10.959609	0.647681	1.895105	0.108657
D:	6119.07	0.778381	6.533613	-10.959609	0.647681	1.895105	0.108657
D:	6120.06	0.778381	6.533613	-10.959609	0.647681	1.895105	0.108657
D:	6120.97	0.778381	6.533613	-10.959609	0.647681	1.895105	0.108657
D:	6121.87	0.778381	6.533613	-10.959609	0.647681	1.895105	0.108657
D:	6122.79	0.778381	6.533613	-10.959609	0.647681	1.895105	0.108657
D:	6123.69	1.386716	5.764812	-10.138118	0.321710	1.266599	0.034088
D:	6124.65	1.386716	5.764812	-10.138118	0.321710	1.266599	0.034088
D:	6125.62	1.386716	5.764812	-10.138118	0.321710	1.266599	0.034088
D:	6126.61	1.386716	5.764812	-10.138118	0.321710	1.266599	0.034088
D:	6127.63	1.386716	5.764812	-10.138118	0.321710	1.266599	0.034088
D:	6128.58	1.386716	5.764812	-10.138118	0.321710	1.266599	0.034088
D:	6129.54	1.386716	5.764812	-10.138118	0.321710	1.266599	0.034088
D:	6130.50	1.386716	5.764812	-10.138118	0.321710	1.266599	0.034088
D:	6131.45	1.386716	5.764812	-10.138118	0.321710	1.266599	0.034088
D:	6132.40	1.386716	5.764812	-10.138118	0.321710	1.266599	0.034088
D:	6133.33	1.827400	4.960085	-9.122629	0.230097	0.959803	0.092678
D:	6134.35	1.827400	4.960085	-9.122629	0.230097	0.959803	0.092678
D:	6135.35	1.827400	4.960085	-9.122629	0.230097	0.959803	0.092678
D:	6136.31	1.827400	4.960085	-9.122629	0.230097	0.959803	0.092678
D:	6137.36	1.827400	4.960085	-9.122629	0.230097	0.959803	0.092678
D:	6138.38	1.827400	4.960085	-9.122629	0.230097	0.959803	0.092678
D:	6139.36	1.827400	4.960085	-9.122629	0.230097	0.959803	0.092678
D:	6140.40	1.827400	4.960085	-9.122629	0.230097	0.959803	0.092678
D:	6141.23	1.827400	4.960085	-9.122629	0.230097	0.959803	0.092678
D:	6142.38	1.827400	4.960085	-9.122629	0.230097	0.959803	0.092678
D:	6143.56	2.141147	4.368516	-8.317903	0.283360	0.942759	0.259925
D:	6144.67	2.141147	4.368516	-8.317903	0.283360	0.942759	0.259925
D:	6145.77	2.141147	4.368516	-8.317903	0.283360	0.942759	0.259925
D:	6146.66	2.141147	4.368516	-8.317903	0.283360	0.942759	0.259925
D:	6147.62	2.141147	4.368516	-8.317903	0.283360	0.942759	0.259925
D:	6148.69	2.141147	4.368516	-8.317903	0.283360	0.942759	0.259925
D:	6149.77	2.141147	4.368516	-8.317903	0.283360	0.942759	0.259925
D:	6150.84	2.141147	4.368516	-8.317903	0.283360	0.942759	0.259925
D:	6151.96	2.141147	4.368516	-8.317903	0.283360	0.942759	0.259925
D:	6153.05	2.141147	4.404439	-7.757468	0.421845	1.122789	0.456998
D:	6154.12	2.201023	4.404441	-7.757468	0.421845	1.122789	0.456998
D:	6155.20	2.201023	4.404441	-7.757468	0.421845	1.122789	0.456998
D:	6156.34	2.201023	4.404441	-7.757468	0.421845	1.122789	0.456998
D:	6157.42	2.201023	4.404441	-7.757468	0.421845	1.122789	0.456998
D:	6158.39	2.201023	4.404441	-7.757468	0.421845	1.122789	0.456998
D:	6159.36	2.201023	4.404441	-7.757468	0.421845	1.122789	0.456998
D:	6160.38	2.201023	4.404441	-7.757468	0.421845	1.122789	0.456998
D:	6161.32	2.201023	4.404441	-7.757468	0.421845	1.122789	0.456998
D:	6162.34	2.201023	4.404441	-7.757468	0.421845	1.122789	0.456998
D:	6163.36	2.102827	4.775669	-7.288044	0.656203	1.503088	0.621049
D:	6164.31	2.102827	4.775669	-7.288044	0.656203	1.503088	0.621049
D:	6165.23	2.102827	4.775669	-7.288044	0.656203	1.503088	0.621049
D:	6166.16	2.102827	4.775669	-7.288044	0.656203	1.503088	0.621049
D:	6167.10	2.102827	4.775669	-7.288044	0.656203	1.503088	0.621049
D:	6168.05	2.102827	4.775669	-7.288044	0.656203	1.503088	0.621049
D:	6169.05	2.102827	4.775669	-7.288044	0.656203	1.503088	0.621049
D:	6169.98	2.102827	4.775669	-7.288044	0.656203	1.503088	0.621049
D:	6170.90	2.102827	4.775669	-7.288044	0.656203	1.503088	0.621049
D:	6171.81	2.102827	4.775669	-7.288044	0.656203	1.503088	0.621049
D:	6172.72	2.102827	4.775669	-7.288044	0.656203	1.503088	0.621049
D:	6173.62	2.076482	5.180427	-6.969507	0.972586	2.048504	0.717988
D:	6174.56	2.076482	5.180427	-6.969507	0.972586	2.048504	0.717988
D:	6175.51	2.076482	5.180427	-6.969507	0.972586	2.048504	0.717988
D:	6176.49	2.076482	5.180427	-6.969507	0.972586	2.048504	0.717988
D:	6177.58	2.076482	5.180427	-6.969507	0.972586	2.048504	0.717988
D:	6178.57	2.076482	5.180427	-6.969507	0.972586	2.048504	0.717988
D:	6179.51	2.076482	5.180427	-6.969507	0.972586	2.048504	0.717988
D:	6180.46	2.076482	5.180427	-6.969507	0.972586	2.048504	0.717988
D:	6181.37	2.076482	5.180427	-6.969507	0.972586	2.048504	0.717988
D:	6182.43	2.076482	5.180427	-6.969507	0.972586	2.048504	0.717988
D:	6183.39	1.813030	5.400769	-7.216194	1.231446	2.532134	0.748881
D:	6184.34	1.813030	5.400769	-7.216194	1.231446	2.532134	0.748881
D:	6185.34	1.813030	5.400769	-7.216194	1.231446	2.532134	0.748881
D:	6186.34	1.813030	5.400769	-7.216194	1.231446	2.532134	0.748881
D:	6187.42	1.813030	5.400769	-7.216194	1.231446	2.532134	0.748881
D:	6188.37	1.813030	5.400769	-7.216194	1.231446	2.532134	0.748881
D:	6189.36	1.813030	5.400769	-7.216194	1.231446	2.532134	0.748881
D:	6190.46	1.813030	5.400769	-7.216194	1.231446	2.532134	0.748881
D:	6191.46	1.813030	5.400769	-7.216194	1.231446	2.532134	0.748881
D:	6192.66	1.813030	5.400769	-7.216194	1.231446	2.532134	0.748881
D:	6193.78	1.813030	5.400769	-7.216194	1.231446	2.532134	0.748881
D:	6194.92	1.813030	5.400769	-7.216194	1.441303	2.920955	0.740359
D:	6196.12	1.863325	5.767207	-7.989785	1.441303	2.920955	0.740359
D:	6197.31	1.863325	5.767207	-7.989785	1.441303	2.920955	0.740359
D:	6198.26	1.863325	5.767207	-7.989785	1.441303	2.920955	0.740359
D:	6199.60	1.863325	5.767207	-7.989785	1.441303	2.920955	0.740359
D:	6200.83	1.863325	5.767207	-7.989785	1.441303	2.920955	0.740359
D:	6201.95	1.863325	5.767207	-7.989785	1.441303	2.920955	0.740359
D:	6203.07	1.863325	5.903724	-9.093889	1.601092	3.069027	0.672182
D:	6204.19	1.980681	5.903723	-9.093889	1.601092	3.069027	0.672182
D:	6205.29	1.980681	5.903723	-9.093889	1.601092	3.069027	0.672182
D:	6206.44	1.980681	5.903723	-9.093889	1.601092	3.069027	0.672182
D:	6207.48	1.980681	5.903723	-9.093889	1.601092	3.069027	0.672182
D:	6208.75	1.980681	5.903723	-9.093889	1.601092	3.069027	0.672182
D:	6209.76	1.980681	5.903723	-9.093889	1.601092	3.069027	0.672182
D:	6210.71	1.980681	5.903723	-9.093889	1.601092	3.069027	0.672182
D:	6211.65	1.980681	5.903723	-9.093889	1.601092	3.069027	0.672182
D:	6212.62	1.980681	5.903723	-9.093889	1.601092	3.069027	0.672182
D:	6213.54	2.191443	5.834268	-9.896221	1.653290	2.992328	0.573112
D:	6214.46	2.191443	5.834268	-9.896221	1.653290	2.992328	0.573112
D:	6215.43	2.191443	5.834268	-9.896221	1.653290	2.992328	0.573112
D:	6216.41	2.191443	5.834268	-9.896221	1.653290	2.992328	0.573112
D:	6217.31	2.191443	5.834268	-9.896221	1.653290	2.992328	0.573112
D:	6218.19	2.191443	5.834268	-9.896221	1.653290	2.992328	0.573112
D:	6219.11	2.191443	5.834268	-9.896221	1.653290	2.992328	0.573112
D:	6220.05	2.191443	5.834268	-9.896221	1.653290	2.992328	0.573112
D:	6220.97	2.191443	5.834268	-9.896221	1.653290	2.992328	0.573112
D:	6221.84	2.191443	5.834268	-9.896221	1.653290	2.992328	0.573112
D:	6222.77	2.191443	5.834268	-9.896221	1.653290	2.992328	0.573112
D:	6223.69	2.191443	5.834268	-9.896221	1.653290	2.992328	0.573112
D:	6224.60	2.191443	5.834268	-9.896221	1.653290	2.992328	0.573112
D:	6225.51	2.763853	5.436694	-10.423125	1.647964	2.748382	0.496413
D:	6226.42	2.763853	5.436694	-10.423125	1.647964	2.748382	0.496413
D:	6227.47	2.763853	5.436694	-10.423125	1.647964	2.748382	0.496413
D:	6228.38	2.763853	5.436694	-10.423125	1.647964	2.748382	0.496413
D:	6229.31	2.763853	5.436694	-10.423125	1.647964	2.748382	0.496413
D:	6230.23	2.763853	5.436694	-10.423125	1.647964	2.748382	0.496413
D:	6231.17	2.763853	5.436694	-10.423125	1.647964	2.748382	0.496413
D:	6232.09	2.763853	5.436694	-10.423125	1.647964	2.748382	0.496413
D:	6233.06	2.763853	4.885841	-10.530901	1.590440	2.431999	0.468716
D:	6234.06	3.137476	4.885840	-10.530901	1.590440	2.431999	0.468716
D:	6235.06	3.137476	4.885840	-10.530901	1.590440	2.431999	0.468716
D:	6236.06	3.137476	4.885840	-10.530901	1.590440	2.431999	0.468716
D:	6236.98	3.137476	4.885840	-10.530901	1.590440	2.431999	0.468716
D:	6238.07	3.137476	4.885840	-10.530901	1.590440	2.431999	0.468716
D:	6239.05	3.137476	4.885840	-10.530901	1.590440	2.431999	0.468716
D:	6239.97	3.137476	4.885840	-10.530901	1.590440	2.431999	0.468716
D:	6240.90	3.137476	4.885840	-10.530901	1.590440	2.431999	0.468716
D:	6241.76	3.137476	4.885840	-10.530901	1.590440	2.431999	0.468716
D:	6242.94	3.137476	4.885840	-10.530901	1.509480	2.126268	0.483630
D:	6243.84	3.671565	4.385281	-10.049502	1.509480	2.126268	0.483630
D:	6245.07	3.671565	4.385281	-10.049502	1.509480	2.126268	0.483630
D:	6246.15	3.671565	4.385281	-10.049502	1.509480	2.126268	0.483630
D:	6247.43	3.671565	4.385281	-10.049502	1.509480	2.126268	0.483630
D:	6248.67	3.671565	4.385281	-10.049502	1.509480	2.126268	0.483630
D:	6249.91	3.671565	4.385281	-10.049502	1.509480	2.126268	0.483630
D:	6251.17	3.671565	4.385281	-10.049502	1.509480	2.126268	0.483630
D:	6252.25	3.671565	4.385281	-10.049502	1.509480	2.126268	0.483630
D:	6253.33	3.954177	3.956572	-9.685459	1.457282	1.905758	0.541154
D:	6254.47	3.954177	3.956572	-9.685459	1.457282	1.905758	0.541154
D:	6255.54	3.954177	3.956572	-9.685459	1.457282	1.905758	0.541154
D:	6256.54	3.954177	3.956572	-9.685459	1.457282	1.905758	0.541154
D:	6257.44	3.954177	3.956572	-9.685459	1.457282	1.905758	0.541154
D:	6258.54	3.954177	3.956572	-9.685459	1.457282	1.905758	0.541154
D:	6259.48	3.954177	3.956572	-9.685459	1.457282	1.905758	0.541154
D:	6260.47	3.954177	3.956572	-9.685459	1.457282	1.905758	0.541154
D:	6261.39	3.954177	3.956572	-9.685459	1.457282	1.905758	0.541154
D:	6262.39	3.954177	3.956572	-9.685459	1.457282	1.905758	0.541154
D:	6263.33	4.205654	3.796106	-9.216035	1.410410	1.756621	0.628506
D:	6264.23	4.205654	3.796106	-9.216035	1.410410	1.756621	0.628506
D:	6265.17	4.205654	3.796106	-9.216035	1.410410	1.756621	0.628506
D:	6266.08	4.205654	3.796106	-9.216035	1.410410	1.756621	0.628506
D:	6267.03	4.205654	3.796106	-9.216035	1.410410	1.756621	0.628506
D:	6267.95	4.205654	3.796106	-9.216035	1.410410	1.756621	0.628506
D:	6268.87	4.205654	3.796106	-9.216035	1.410410	1.756621	0.628506
D:	6269.79	4.205654	3.796106	-9.216035	1.410410	1.756621	0.628506
D:	6270.73	4.205654	3.796106	-9.216035	1.410410	1.756621	0.628506
D:	6271.57	4.205654	3.796106	-9.216035	1.410410	1.756621	0.628506
D:	6272.45	4.205654	3.796106	-9.216035	1.410410	1.756621	0.628506
D:	6273.27	4.418811	3.673960	-8.401729	1.351821	1.688444	0.660464
D:	6274.10	4.418811	3.673960	-8.401729	1.351821	1.688444	0.660464
D:	6274.93	4.418811	3.673960	-8.401729	1.351821	1.688444	0.660464
D:	6275.80	4.418811	3.673960	-8.401729	1.351821	1.688444	0.660464
D:	6276.64	4.418811	3.673960	-8.401729	1.351821	1.688444	0.660464
D:	6277.54	4.418811	3.673960	-8.401729	1.351821	1.688444	0.660464
D:	6278.41	4.418811	3.673960	-8.401729	1.351821	1.688444	0.660464
D:	6279.29	4.418811	3.673960	-8.401729	1.351821	1.688444	0.660464
D:	6280.14	4.418811	3.673960	-8.401729	1.351821	1.688444	0.660464
D:	6281.02	4.418811	3.673960	-8.401729	1.351821	1.688444	0.660464
D:	6281.85	4.418811	3.673960	-8.401729	1.351821	1.688444	0.660464
D:	6282.68	4.418811	3.673960	-8.401729	1.351821	1.688444	0.660464
D:	6283.66	4.368516	3.676355	-7.965835	1.493501	1.830124	0.692422
D:	6284.52	4.368516	3.676355	-7.965835	1.493501	1.830124	0.692422
D:	6285.35	4.368516	3.676355	-7.965835	1.493501	1.830124	0.692422
D:	6286.30	4.368516	3.676355	-7.965835	1.493501	1.830124	0.692422
D:	6287.33	4.368516	3.676355	-7.965835	1.493501	1.830124	0.692422
D:	6288.44	4.368516	3.676355	-7.965835	1.493501	1.830124	0.692422
D:	6289.42	4.368516	3.676355	-7.965835	1.493501	1.830124	0.692422
D:	6290.39	4.368516	3.676355	-7.965835	1.493501	1.830124	0.692422
D:	6291.53	4.368516	3.676355	-7.965835	1.493501	1.830124	0.692422
D:	6292.67	4.368516	3.676355	-7.965835	1.493501	1.830124	0.692422
D:	6293.87	4.258345	3.896697	-8.023315	1.589375	2.009089	0.704140
D:	6295.14	4.258345	3.896697	-8.023315	1.589375	2.009089	0.704140
D:	6296.38	4.258345	3.896697	-8.023315	1.589375	2.009089	0.704140
D:	6297.64	4.258345	3.896697	-8.023315	1.589375	2.009089	0.704140
D:	6298.58	4.258345	3.896697	-8.023315	1.589375	2.009089	0.704140
D:	6299.82	4.258345	3.896697	-8.023315	1.589375	2.009089	0.704140
D:	6300.95	4.258345	3.896697	-8.023315	1.589375	2.009089	0.704140
D:	6302.13	4.258345	3.896697	-8.023315	1.589375	2.009089	0.704140
D:	6303.30	4.361331	4.107458	-8.523875	1.602158	2.059156	0.661529
D:	6304.45	4.361331	4.107458	-8.523875	1.602158	2.059156	0.661529
D:	6305.80	4.361331	4.107458	-8.523875	1.602158	2.059156	0.661529
D:	6306.59	4.361331	4.107458	-8.523875	1.602158	2.059156	0.661529
D:	6307.58	4.361331	4.107458	-8.523875	1.602158	2.059156	0.661529
D:	6308.80	4.361331	4.107458	-8.523875	1.602158	2.059156	0.661529
D:	6310.18	4.361331	4.107458	-8.523875	1.602158	2.059156	0.661529
D:	6311.11	4.361331	4.107458	-8.523875	1.602158	2.059156	0.661529
D:	6312.21	4.361331	4.107458	-8.523875	1.602158	2.059156	0.661529
D:	6313.22	4.361331	4.107458	-8.523875	1.602158	2.059156	0.661529
D:	6314.24	4.361331	4.107458	-8.523875	1.602158	2.059156	0.661529
D:	6315.18	4.402046	4.172124	-9.637559	1.585113	1.968609	0.579504
D:	6316.11	4.402046	4.172124	-9.637559	1.585113	1.968609	0.579504
D:	6317.05	4.402046	4.172124	-9.637559	1.585113	1.968609	0.579504
D:	6317.90	4.402046	4.172124	-9.637559	1.585113	1.968609	0.579504
D:	6318.77	4.402046	4.172124	-9.637559	1.585113	1.968609	0.579504
D:	6319.66	4.402046	4.172124	-9.637559	1.585113	1.968609	0.579504
D:	6320.53	4.402046	4.172124	-9.637559	1.585113	1.968609	0.579504
D:	6321.39	4.402046	4.172124	-9.637559	1.585113	1.968609	0.579504
D:	6322.26	4.402046	4.172124	-9.637559	1.585113	1.968609	0.579504
D:	6323.14	4.677473	4.061953	-9.929751	1.547829	1.736381	0.493217
D:	6324.05	4.677473	4.061953	-9.929751	1.547829	1.736381	0.493217
D:	6324.92	4.677473	4.061953	-9.929751	1.547829	1.736381	0.493217
D:	6325.86	4.677473	4.061953	-9.929751	1.547829	1.736381	0.493217
D:	6326.79	4.677473	4.061953	-9.929751	1.547829	1.736381	0.493217
D:	6327.73	4.677473	4.061953	-9.929751	1.547829	1.736381	0.493217
D:	6328.65	4.677473	4.061953	-9.929751	1.547829	1.736381	0.493217
D:	6329.58	4.677473	4.061953	-9.929751	1.547829	1.736381	0.493217
D:	6330.49	4.677473	4.061953	-9.929751	1.547829	1.736381	0.493217
D:	6331.40	4.677473	4.061953	-9.929751	1.547829	1.736381	0.493217
D:	6332.35	4.677473	4.061953	-9.929751	1.547829	1.736381	0.493217
D:	6333.32	5.070256	3.403323	-9.924961	1.426389	1.418932	0.467651
D:	6334.33	5.070256	3.403323	-9.924961	1.426389	1.418932	0.467651
D:	6335.32	5.070256	3.403323	-9.924961	1.426389	1.418932	0.467651
D:	6336.23	5.070256	3.403323	-9.924961	1.426389	1.418932	0.467651
D:	6337.31	5.070256	3.403323	-9.924961	1.426389	1.418932	0.467651
D:	6338.22	5.070256	3.403323	-9.924961	1.426389	1.418932	0.467651
D:	6339.17	5.070256	3.403323	-9.924961	1.426389	1.418932	0.467651
D:	6340.07	5.070256	3.403323	-9.924961	1.426389	1.418932	0.467651
D:	6340.97	5.070256	3.403323	-9.924961	1.426389	1.418932	0.467651
D:	6341.90	5.070256	3.403323	-9.924961	1.426389	1.418932	0.467651
D:	6342.90	5.070256	3.403323	-9.924961	1.426389	1.418932	0.467651
D:	6343.81	5.070256	3.403323	-9.924961	1.426389	1.418932	0.467651
D:	6344.93	5.070256	3.403323	-9.924961	1.290035	1.038633	0.499609
D:	6346.06	5.446274	3.115920	-10.499766	1.290035	1.038633	0.499609
D:	6347.10	5.446274	3.115920	-10.499766	1.290035	1.038633	0.499609
D:	6348.21	5.446274	3.115920	-10.499766	1.290035	1.038633	0.499609
D:	6349.34	5.446274	3.115920	-10.499766	1.290035	1.038633	0.499609
D:	6350.42	5.446274	3.115920	-10.499766	1.290035	1.038633	0.499609
D:	6351.45	5.446274	3.115920	-10.499766	1.290035	1.038633	0.499609
D:	6352.47	5.446274	3.115920	-10.499766	1.290035	1.038633	0.499609
D:	6353.49	5.774392	2.838098	-10.480605	1.252751	0.686030	0.549676
D:	6354.51	5.774392	2.838098	-10.480605	1.252751	0.686030	0.549676
D:	6355.54	5.774392	2.838098	-10.480605	1.252751	0.686030	0.549676
D:	6356.74	5.774392	2.838098	-10.480605	1.252751	0.686030	0.549676
D:	6357.85	5.774392	2.838098	-10.480605	1.252751	0.686030	0.549676
D:	6358.82	5.774392	2.838098	-10.480605	1.252751	0.686030	0.549676
D:	6359.75	5.774392	2.838098	-10.480605	1.252751	0.686030	0.549676
D:	6360.71	5.774392	2.838098	-10.480605	1.252751	0.686030	0.549676
D:	6361.62	5.774392	2.838098	-10.480605	1.252751	0.686030	0.549676
D:	6362.56	5.774392	2.838098	-10.480605	1.252751	0.686030	0.549676
D:	6363.47	5.848638	2.715952	-9.910591	1.221858	0.419714	0.586961
D:	6364.36	5.848638	2.715952	-9.910591	1.221858	0.419714	0.586961
D:	6365.28	5.848638	2.715952	-9.910591	1.221858	0.419714	0.586961
D:	6366.15	5.848638	2.715952	-9.910591	1.221858	0.419714	0.586961
D:	6367.04	5.848638	2.715952	-9.910591	1.221858	0.419714	0.586961
D:	6367.93	5.848638	2.715952	-9.910591	1.221858	0.419714	0.586961
D:	6368.82	5.848638	2.715952	-9.910591	1.221858	0.419714	0.586961
D:	6369.72	5.848638	2.715952	-9.910591	1.221858	0.419714	0.586961
D:	6370.59	5.848638	2.715952	-9.910591	1.221858	0.419714	0.586961
D:	6371.41	5.848638	2.715952	-9.910591	1.221858	0.419714	0.586961
D:	6372.30	5.848638	2.715952	-9.910591	1.221858	0.419714	0.586961
D:	6373.17	5.776787	2.689607	-9.208850	1.190966	0.279099	0.600809
D:	6374.05	5.776787	2.689607	-9.208850	1.190966	0.279099	0.600809
D:	6374.91	5.776787	2.689607	-9.208850	1.190966	0.279099	0.600809
D:	6375.81	5.776787	2.689607	-9.208850	1.190966	0.279099	0.600809
D:	6376.71	5.776787	2.689607	-9.208850	1.190966	0.279099	0.600809
D:	6377.59	5.776787	2.689607	-9.208850	1.190966	0.279099	0.600809
D:	6378.49	5.776787	2.689607	-9.208850	1.190966	0.279099	0.600809
D:	6379.39	5.776787	2.689607	-9.208850	1.190966	0.279099	0.600809
D:	6380.29	5.776787	2.689607	-9.208850	1.190966	0.279099	0.600809
D:	6381.18	5.776787	2.689607	-9.208850	1.190966	0.279099	0.600809
D:	6382.07	5.776787	2.689607	-9.208850	1.190966	0.279099	0.600809
D:	6383.06	5.776787	2.768644	-8.703501	1.164334	0.257794	0.566721
D:	6383.97	5.819897	2.768643	-8.703501	1.164334	0.257794	0.566721
D:	6384.91	5.819897	2.768643	-8.703501	1.164334	0.257794	0.566721
D:	6385.85	5.819897	2.768643	-8.703501	1.164334	0.257794	0.566721
D:	6386.78	5.819897	2.768643	-8.703501	1.164334	0.257794	0.566721
D:	6387.75	5.819897	2.768643	-8.703501	1.164334	0.257794	0.566721
D:	6388.67	5.819897	2.768643	-8.703501	1.164334	0.257794	0.566721
D:	6389.58	5.819897	2.768643	-8.703501	1.164334	0.257794	0.566721
D:	6390.47	5.819897	2.768643	-8.703501	1.164334	0.257794	0.566721
D:	6391.37	5.819897	2.768643	-8.703501	1.164334	0.257794	0.566721
D:	6392.42	5.819897	2.768643	-8.703501	1.164334	0.257794	0.566721
D:	6393.55	5.776787	2.560276	-8.526270	1.188835	0.303600	0.523045
D:	6394.62	5.776787	2.560276	-8.526270	1.188835	0.303600	0.523045
D:	6395.52	5.776787	2.560276	-8.526270	1.188835	0.303600	0.523045
D:	6396.67	5.776787	2.560276	-8.526270	1.188835	0.303600	0.523045
D:	6397.61	5.776787	2.560276	-8.526270	1.188835	0.303600	0.523045
D:	6398.74	5.776787	2.560276	-8.526270	1.188835	0.303600	0.523045
D:	6399.78	5.776787	2.560276	-8.526270	1.188835	0.303600	0.523045
D:	6400.86	5.776787	2.560276	-8.526270	1.188835	0.303600	0.523045
D:	6401.91	5.776787	2.560276	-8.526270	1.188835	0.303600	0.523045
D:	6403.05	5.776787	2.486030	-8.732241	1.183509	0.350472	0.496413
D:	6404.10	5.989944	2.486030	-8.732241	1.183509	0.350472	0.496413
D:	6405.20	5.989944	2.486030	-8.732241	1.183509	0.350472	0.496413
D:	6406.29	5.989944	2.486030	-8.732241	1.183509	0.350472	0.496413
D:	6407.48	5.989944	2.486030	-8.732241	1.183509	0.350472	0.496413
D:	6408.60	5.989944	2.486030	-8.732241	1.183509	0.350472	0.496413
D:	6409.53	5.989944	2.486030	-8.732241	1.183509	0.350472	0.496413
D:	6410.54	5.989944	2.486030	-8.732241	1.183509	0.350472	0.496413
D:	6411.50	5.989944	2.486030	-8.732241	1.183509	0.350472	0.496413
D:	6412.46	5.989944	2.486030	-8.732241	1.183509	0.350472	0.496413
D:	6413.42	6.205496	2.256108	-9.280701	1.270860	0.333428	0.462325
D:	6414.30	6.205496	2.256108	-9.280701	1.270860	0.333428	0.462325
D:	6415.20	6.205496	2.256108	-9.280701	1.270860	0.333428	0.462325
D:	6416.08	6.205496	2.256108	-9.280701	1.270860	0.333428	0.462325
D:	6416.93	6.205496	2.256108	-9.280701	1.270860	0.333428	0.462325
D:	6417.82	6.205496	2.256108	-9.280701	1.270860	0.333428	0.462325
D:	6418.75	6.205496	2.256108	-9.280701	1.270860	0.333428	0.462325
D:	6419.65	6.205496	2.256108	-9.280701	1.270860	0.333428	0.462325
D:	6420.55	6.205496	2.256108	-9.280701	1.270860	0.333428	0.462325
D:	6421.45	6.205496	2.256108	-9.280701	1.270860	0.333428	0.462325
D:	6422.35	6.205496	2.256108	-9.280701	1.270860	0.333428	0.462325
D:	6423.30	6.686895	2.002236	-9.647139	1.372061	0.278034	0.460194
D:	6424.24	6.686895	2.002236	-9.647139	1.372061	0.278034	0.460194
D:	6425.18	6.686895	2.002236	-9.647139	1.372061	0.278034	0.460194
D:	6426.10	6.686895	2.002236	-9.647139	1.372061	0.278034	0.460194
D:	6427.18	6.686895	2.002236	-9.647139	1.372061	0.278034	0.460194
D:	6428.16	6.686895	2.002236	-9.647139	1.372061	0.278034	0.460194
D:	6429.12	6.686895	2.002236	-9.647139	1.372061	0.278034	0.460194
D:	6430.06	6.686895	2.002236	-9.647139	1.372061	0.278034	0.460194
D:	6431.05	6.686895	2.002236	-9.647139	1.372061	0.278034	0.460194
D:	6431.99	6.686895	2.002236	-9.647139	1.372061	0.278034	0.460194
D:	6432.93	6.686895	2.002236	-9.647139	1.372061	0.278034	0.460194
D:	6433.88	6.686895	2.002236	-9.647139	1.372061	0.278034	0.460194
D:	6434.81	6.686895	2.002236	-9.647139	1.372061	0.278034	0.487891
D:	6435.75	7.065308	1.587898	-9.556128	1.512675	0.197074	0.487891
D:	6436.68	7.065308	1.587898	-9.556128	1.512675	0.197074	0.487891
D:	6437.62	7.065308	1.587898	-9.556128	1.512675	0.197074	0.487891
D:	6438.55	7.065308	1.587898	-9.556128	1.512675	0.197074	0.487891
D:	6439.49	7.065308	1.587898	-9.556128	1.512675	0.197074	0.487891
D:	6440.42	7.065308	1.587898	-9.556128	1.512675	0.197074	0.487891
D:	6441.34	7.065308	1.587898	-9.556128	1.512675	0.197074	0.487891
D:	6442.44	7.065308	1.587898	-9.556128	1.512675	0.197074	0.487891
D:	6443.54	7.259304	1.338816	-9.584868	1.634116	0.128897	0.510262
D:	6444.61	7.259304	1.338816	-9.584868	1.634116	0.128897	0.510262
D:	6445.76	7.259304	1.338816	-9.584868	1.634116	0.128897	0.510262
D:	6446.82	7.259304	1.338816	-9.584868	1.634116	0.128897	0.510262
D:	6447.80	7.259304	1.338816	-9.584868	1.634116	0.128897	0.510262
D:	6448.86	7.259304	1.338816	-9.584868	1.634116	0.128897	0.510262
D:	6449.92	7.259304	1.338816	-9.584868	1.634116	0.128897	0.510262
D:	6451.06	7.259304	1.338816	-9.584868	1.634116	0.128897	0.510262
D:	6452.12	7.259304	1.338816	-9.584868	1.634116	0.128897	0.510262
D:	6453.20	7.453301	0.910107	-9.548943	1.766208	0.091613	0.570982
D:	6454.27	7.453301	0.910107	-9.548943	1.766208	0.091613	0.570982
D:	6455.39	7.453301	0.910107	-9.548943	1.766208	0.091613	0.570982
D:	6456.47	7.453301	0.910107	-9.548943	1.766208	0.091613	0.570982
D:	6457.45	7.453301	0.910107	-9.548943	1.766208	0.091613	0.570982
D:	6458.45	7.453301	0.910107	-9.548943	1.766208	0.091613	0.570982
D:	6459.40	7.453301	0.910107	-9.548943	1.766208	0.091613	0.570982
D:	6460.36	7.453301	0.910107	-9.548943	1.766208	0.091613	0.570982
D:	6461.34	7.453301	0.910107	-9.548943	1.766208	0.091613	0.570982
D:	6462.37	7.453301	0.910107	-9.548943	1.766208	0.091613	0.570982
